20001,550.26,1354.74,1128.53,3.91,5.72,2212.2,8338.82,42.33
20002,607.06,1492.79,1252.86,9.35,13.66,2324.03,8744.25,44.35
20003,536.75,1265.22,1059.48,7.05,9.03,1915.66,8022.7,36.74
20004,549.67,1348.62,1122.84,3.91,5.72,2212.17,8336.28,42.13
20005,604.95,1504.84,1308.12,10.52,15.49,2318.95,8793.88,45.48
20006,555.53,1367.63,1137.8,5.48,8,2223.25,8368.86,41.95
20007,536.94,1254.63,1048.71,7.05,9.03,1915.72,8025.41,36.84
20008,607.21,1482.49,1245.96,9.35,13.66,2324.02,8747.1,44.48
20009,555.74,1370.85,1130.84,5.48,8,2223.31,8372.23,42.07
20010,536.47,1271.57,1043.05,7.05,9.03,1915.69,8028.9,36.82
20011,642.69,1591.91,1410.54,14.62,21.61,2388.08,9076.02,47.49
20012,607.7,1483.2,1251.02,9.35,13.66,2324.17,8749.22,44.39
20013,550.57,1356.01,1129.17,3.91,5.72,2212.31,8349.01,42.27
20014,549.07,1355.21,1130.05,3.91,5.72,2212.34,8355.31,42.07
20015,537.01,1262.6,1058.93,7.05,9.03,1915.76,8036.26,36.83
20016,549.87,1358.36,1128.25,3.91,5.72,2212.39,8350.9,42.1
20017,642.76,1596,1418.49,14.62,21.61,2388.06,9093.12,47.6
20018,549.86,1360.88,1129.42,3.91,5.71,2212.43,8348.71,42.16
20019,550.05,1352.78,1127.67,3.91,5.72,2212.43,8355.09,42.24
20020,550.4,1361.68,1129.56,3.91,5.72,2212.45,8356.39,42.08
20021,605.38,1507.76,1315.74,10.52,15.5,2319.02,8820.74,45.72
20022,607.43,1498.56,1260.85,9.35,13.66,2324.22,8765.37,44.5
20023,549.92,1355.76,1130.72,3.91,5.72,2212.57,8358.62,42.15
20024,608.34,1489.05,1253.84,9.35,13.66,2324.26,8758.61,44.51
20025,536.92,1260.93,1054.34,7.05,9.03,1915.91,8043.98,37.01
20026,642.54,1589.96,1416.67,14.62,21.61,2388.1,9093.75,47.74
20027,607.01,1484.1,1262.37,9.35,13.66,2324.28,8769.12,44.65
20028,607.53,1493.97,1266.22,9.35,13.66,2324.18,8763.06,44.54
20029,605.33,1508.77,1315.1,10.52,15.5,2319.04,8824.6,45.63
20030,556.05,1368.54,1143.51,5.48,8,2223.65,8397.37,42.13
20031,607.66,1484.62,1261.2,9.35,13.66,2324.29,8768.46,44.65
20032,537.57,1272.1,1050.56,7.05,9.03,1916.06,8051.42,36.85
20033,550.28,1360.93,1130.96,3.91,5.72,2212.72,8369.35,42.29
20034,549.84,1359.58,1136.31,3.91,5.72,2212.67,8379.25,42.36
20035,607.79,1491.05,1259.39,9.35,13.66,2324.36,8777.7,44.68
20036,555.75,1374.01,1131.45,5.48,8,2223.86,8408.62,41.99
20037,608.2,1485.64,1267.63,9.35,13.66,2324.36,8778.72,44.66
20038,556,1375.74,1132.95,5.48,8.01,2223.84,8395.43,42.25
20039,608.22,1486.72,1258.6,9.35,13.66,2324.44,8778.74,44.75
20040,643.38,1595.7,1415.14,14.62,21.61,2388.07,9117.47,47.69
20041,607.92,1496.6,1260.17,9.35,13.66,2324.41,8781.59,44.78
20042,537.09,1274.87,1055.94,7.05,9.03,1916.36,8063.61,36.93
20043,556.37,1376.4,1139.66,5.48,8.01,2224.07,8417.45,42.16
20044,550.46,1361.33,1139.76,3.91,5.72,2213,8386.2,42.39
20045,536.7,1267.34,1054.94,7.05,9.03,1916.42,8066.01,37
20046,605.36,1517.77,1318.69,10.52,15.5,2319.05,8846.25,45.78
20047,550.2,1361.15,1139.78,3.91,5.72,2213.05,8391.6,42.6
20048,550.02,1355.85,1134.75,3.91,5.72,2213.11,8400.39,42.46
20049,606.09,1507.87,1322.89,10.52,15.5,2319.11,8858.78,45.94
20050,605.08,1508.9,1322.26,10.52,15.5,2319.11,8863.68,45.95
20051,605.9,1518.09,1315.52,10.52,15.5,2319.16,8868.12,45.76
20052,643.49,1602.87,1429.38,14.62,21.61,2388.13,9148.19,48.09
20053,608.6,1500.64,1258.79,9.35,13.66,2324.62,8813.86,44.71
20054,550.68,1370.66,1138.17,3.91,5.72,2213.31,8413.48,42.6
20055,643.23,1603.3,1420.16,14.62,21.61,2388.11,9151.25,47.92
20056,643.34,1605.23,1434.87,14.62,21.61,2388.12,9166.36,48.08
20057,550.74,1370.11,1149.49,3.91,5.72,2213.42,8419.16,42.63
20058,607.63,1486.22,1254.91,9.35,13.66,2324,8722.66,44.46
20059,549.37,1354.67,1134.19,3.91,5.72,2211.82,8317.17,42.17
20060,604.59,1507.27,1304.65,10.52,15.49,2318.96,8790.94,45.45
20061,550.01,1354.94,1129.84,3.91,5.71,2211.86,8323.64,42.15
20062,555.57,1368.01,1132.68,5.48,8,2222.98,8359.03,41.92
20063,555.76,1366.11,1130.6,5.48,8,2222.94,8357.5,41.93
20064,642.57,1593.06,1414.3,14.62,21.61,2388.15,9063.35,47.52
20065,549.68,1351.01,1125.05,3.91,5.72,2211.91,8321.38,42.24
20066,536.99,1273.43,1053.89,7.05,9.03,1915.36,8016.29,36.87
20067,550.04,1357.26,1126.41,3.91,5.72,2211.88,8319.22,42.33
20068,549.51,1348.73,1134.56,3.91,5.72,2211.81,8315.09,42.24
20069,555.86,1369.17,1133.05,5.48,8,2222.84,8349.1,41.87
20070,604.9,1495.71,1312.1,10.52,15.49,2318.97,8784.88,45.38
20071,607.46,1491.88,1256.94,9.35,13.66,2324,8719.45,44.51
20072,537.02,1263.67,1053.24,7.05,9.03,1915.29,8006.06,36.85
20073,605.2,1497.79,1319.54,10.52,15.49,2318.96,8779.92,45.26
20074,550.2,1349.83,1125.1,3.91,5.71,2211.9,8321.28,42.2
20075,643.38,1586.36,1404.07,14.62,21.61,2388.13,9052.49,47.56
20076,536.61,1263.44,1049.56,7.05,9.03,1915.3,8005.98,37.1
20077,537,1263.54,1057.85,7.05,9.02,1915.32,8009.1,36.74
20078,642.39,1590.88,1407.42,14.62,21.61,2388.15,9060.26,47.39
20079,549.59,1350.83,1128.18,3.91,5.71,2211.89,8325.12,42.1
20080,556.16,1363.62,1131.19,5.48,8,2222.93,8356.22,42.09
20081,642.61,1593.73,1412.16,14.62,21.61,2388.11,9055.68,47.63
20082,606.98,1496.43,1256.2,9.35,13.65,2324.02,8723.06,44.49
20083,555.43,1363.9,1141.91,5.48,8,2222.95,8349.17,42.02
20084,607.58,1492.23,1249.75,9.35,13.66,2323.99,8723.79,44.37
20085,537.01,1258.4,1053.13,7.05,9.03,1915.31,8007.65,36.84
20086,642.57,1581.76,1414.79,14.62,21.61,2388.11,9061.87,47.48
20087,536.59,1262.14,1051.03,7.05,9.02,1915.33,8012.72,36.77
20088,550.13,1350.95,1128.72,3.91,5.71,2211.88,8328.12,42.16
20089,642.97,1593.68,1405.25,14.62,21.61,2388.07,9060.57,47.64
20090,642.68,1595.98,1409.83,14.62,21.61,2388.07,9056.37,47.7
20091,605.06,1506.74,1310.9,10.52,15.5,2318.97,8776.97,45.45
20092,642.96,1591.18,1417.62,14.62,21.61,2388.1,9053.05,47.66
20093,642.99,1589.36,1408.3,14.62,21.61,2388.1,9060.26,47.69
20094,641.95,1595.26,1403.12,14.62,21.61,2388.12,9053.44,47.52
20095,549.64,1359.75,1133.01,3.91,5.71,2211.9,8321.78,42.12
20096,556.15,1366.47,1131.45,5.48,8,2222.98,8357.83,42.07
20097,607.67,1482.25,1254.83,9.35,13.66,2324.03,8722.49,44.47
20098,549.77,1356.87,1135.51,3.91,5.71,2211.89,8325,42.19
20099,607.8,1482.91,1260.35,9.35,13.66,2324.02,8727.64,44.4
20100,604.92,1500.24,1314.97,10.52,15.49,2318.97,8777.83,45.53
20101,642.22,1591.93,1409.76,14.62,21.61,2388.12,9059.19,47.51
20102,550.17,1358.91,1120.21,3.91,5.71,2211.89,8323.08,42.18
20103,605.21,1510.6,1314.22,10.52,15.5,2318.91,8778.33,45.83
20104,605.2,1505.76,1305.01,10.52,15.49,2319,8780.36,45.38
20105,549.89,1356.14,1133.64,3.91,5.71,2211.87,8322.44,42.39
20106,607.81,1487.88,1254.03,9.35,13.66,2324,8727.52,44.65
20107,550.37,1351.22,1134.46,3.91,5.72,2211.85,8319.56,42
20108,642.62,1584.39,1405.07,14.62,21.61,2388.13,9063.96,47.61
20109,550.05,1357.67,1129.06,3.91,5.72,2211.91,8319.84,42.1
20110,536.86,1265.38,1048.07,7.05,9.03,1915.37,8015.29,36.91
20111,642.89,1594.16,1404.32,14.62,21.61,2388.09,9053.58,47.43
20112,536.71,1261.4,1048.27,7.05,9.03,1915.28,8011.06,36.82
20113,608.33,1479.39,1251.87,9.35,13.65,2324.01,8724.05,44.29
20114,549.9,1354.89,1127.08,3.91,5.71,2211.9,8326.62,42.19
20115,556,1364.23,1132.9,5.48,8,2223,8357.91,42.15
20116,607.78,1492.38,1252.4,9.35,13.66,2324.02,8727.14,44.33
20117,550.32,1363.68,1127.59,3.91,5.72,2211.88,8322.17,42.21
20118,607.32,1486.16,1260.78,9.35,13.66,2323.97,8718.69,44.55
20119,642.79,1593.78,1416.35,14.62,21.61,2388.1,9055.2,47.68
20120,604.99,1502.94,1311.61,10.52,15.49,2319,8782.16,45.5
20121,549.89,1355.24,1133.29,3.91,5.72,2211.92,8324.97,42.26
20122,536.63,1258.93,1056.19,7.05,9.03,1915.36,8012.62,36.81
20123,605.17,1501.99,1310.6,10.52,15.49,2318.98,8776.11,45.57
20124,536.83,1266.26,1050.39,7.05,9.03,1915.33,8015.83,36.69
20125,536.83,1261.65,1048.17,7.05,9.03,1915.32,8011.75,36.94
20126,607.33,1490.03,1259.87,9.35,13.66,2324,8720.49,44.59
20127,605.58,1499.01,1318.09,10.52,15.5,2318.99,8785.67,45.64
20128,536.71,1264.01,1057.94,7.05,9.03,1915.36,8011.06,36.96
20129,555.41,1374.81,1139.8,5.48,8,2222.97,8351.6,41.98
20130,549.71,1356.77,1125.44,3.91,5.72,2211.87,8321.48,42.18
20131,550.07,1356.68,1131.45,3.91,5.72,2211.84,8322.29,42.21
20132,549.92,1353.37,1128.35,3.91,5.72,2211.93,8321.47,42.21
20133,536.98,1255.82,1050.89,7.05,9.03,1915.33,8012.69,36.96
20134,549.99,1358.51,1138.41,3.91,5.72,2211.87,8328.62,42.21
20135,537.16,1262.72,1049.48,7.05,9.03,1915.39,8012,36.89
20136,549.15,1364.04,1126.73,3.91,5.71,2211.9,8314.86,42.17
20137,605.28,1500.88,1315.98,10.52,15.49,2319.03,8782.13,45.54
20138,556.13,1375.99,1128.71,5.48,8,2222.98,8352.26,42.05
20139,643.07,1597.19,1411.14,14.62,21.61,2388.17,9065.99,47.66
20140,555.32,1370.63,1139.01,5.48,8,2222.98,8356.47,42.21
20141,642.19,1590.03,1408.01,14.62,21.61,2388.12,9069.27,47.68
20142,642.62,1587.56,1412.82,14.62,21.61,2388.14,9066.19,47.64
20143,607.67,1487.97,1259.06,9.35,13.66,2324.06,8731.99,44.55
20144,555.21,1366.27,1136.46,5.48,8,2222.98,8358.64,42.05
20145,608.14,1489.31,1248.58,9.35,13.66,2324.02,8735.66,44.44
20146,555.79,1366.75,1133.02,5.48,8,2223.01,8358.11,42.29
20147,555.57,1368.38,1133.78,5.48,8,2222.98,8347.88,41.99
20148,555.92,1372.46,1133.91,5.48,8,2223.03,8349.24,41.75
20149,605.03,1505.38,1314.56,10.52,15.49,2319,8785.49,45.53
20150,605.52,1502.56,1316.88,10.52,15.5,2319.02,8783.13,45.54
20151,556.16,1371.36,1132.45,5.48,8,2223.01,8357.37,42.04
20152,604.73,1502.56,1313.82,10.52,15.5,2319.02,8787.18,45.45
20153,537,1264.87,1052.31,7.05,9.03,1915.37,8017.11,36.91
20154,556.24,1365.52,1127.5,5.48,8,2223,8357.97,42.08
20155,604.73,1505.88,1321.85,10.52,15.5,2318.98,8782.62,45.68
20156,604.88,1507.27,1321.47,10.52,15.5,2319.04,8782.37,45.63
20157,555.73,1366.74,1133.55,5.48,8,2222.99,8351.3,42.08
20158,549.86,1354.25,1139.17,3.91,5.72,2211.92,8331.78,42.35
20159,608.11,1482.3,1256.36,9.35,13.66,2323.99,8731.25,44.46
20160,605.14,1505.5,1310.99,10.52,15.49,2319.04,8786.43,45.48
20161,537.15,1262.69,1051.17,7.05,9.03,1915.43,8019.6,36.89
20162,537.01,1267.58,1053.41,7.05,9.03,1915.37,8011.95,37.04
20163,537.28,1259.9,1054.2,7.05,9.03,1915.42,8012.99,36.95
20164,608.24,1485.32,1253.92,9.35,13.66,2324.03,8733.19,44.71
20165,605.46,1495.09,1304.89,10.52,15.5,2319.04,8784.92,45.49
20166,607.71,1488.32,1255.13,9.35,13.66,2324.07,8726.58,44.66
20167,642.52,1595.78,1404.66,14.62,21.61,2388.11,9061.39,47.61
20168,608.2,1487.71,1263.35,9.35,13.66,2324.06,8729.32,44.55
20169,643.64,1580.4,1407.64,14.62,21.61,2388.1,9064.81,47.75
20170,643,1586.54,1414.51,14.62,21.61,2388.14,9060.09,47.76
20171,642.76,1590.28,1413.73,14.62,21.61,2388.12,9068.87,47.56
20172,549.62,1354.92,1133.12,3.91,5.72,2211.94,8323.99,42.3
20173,536.81,1264.46,1050.77,7.05,9.03,1915.4,8018.51,36.83
20174,642.91,1591.51,1414.05,14.62,21.61,2388.1,9061.57,47.8
20175,550.06,1356.53,1127.34,3.91,5.72,2211.97,8330.03,42.27
20176,555.84,1371.57,1138.17,5.48,8,2223.02,8365.93,42.19
20177,550.02,1359.14,1128.16,3.91,5.72,2211.93,8325.07,42.4
20178,642.3,1587.67,1415.6,14.62,21.61,2388.23,9066.31,47.82
20179,537.29,1265.83,1053.27,7.05,9.03,1915.45,8018.3,36.91
20180,549.58,1357.52,1135.04,3.91,5.71,2211.96,8327.65,42.27
20181,549.86,1359.29,1138,3.91,5.72,2211.91,8326.59,42.49
20182,536.74,1258.51,1055.45,7.05,9.03,1915.46,8014.52,36.93
20183,549.94,1350.47,1127.59,3.91,5.72,2211.97,8330.94,42.32
20184,550.19,1357.53,1125.9,3.91,5.72,2212.01,8334.04,42.35
20185,549.76,1354.51,1135.34,3.91,5.71,2211.88,8332.42,42.26
20186,643.18,1592.79,1412.95,14.62,21.61,2388.17,9068.32,47.67
20187,643.08,1596.28,1411.28,14.62,21.61,2388.15,9062.02,47.65
20188,549.76,1357.18,1133.42,3.91,5.72,2211.98,8334.94,42.24
20189,556.05,1368.94,1136.87,5.48,8,2223.07,8359.19,42.18
20190,549.8,1356.55,1134.77,3.91,5.72,2211.98,8326.15,42.21
20191,608.02,1484.17,1255.49,9.35,13.66,2324.1,8740.4,44.6
20192,607.68,1495.44,1268.79,9.35,13.66,2324.15,8737.44,44.68
20193,605.12,1509.8,1318.52,10.52,15.49,2319.01,8788.83,45.65
20194,607.82,1486.89,1259.43,9.35,13.66,2324.13,8737.82,44.61
20195,643.09,1587.32,1418.91,14.62,21.61,2388.21,9064.77,47.86
20196,556.52,1368.53,1141.05,5.48,8,2223.12,8362.01,42.15
20197,642.93,1592.1,1421.91,14.62,21.61,2388.14,9071.01,47.81
20198,549.9,1354.4,1133.7,3.91,5.72,2212.05,8329.98,42.27
20199,642.91,1598.68,1423.47,14.62,21.61,2388.12,9065.77,47.78
20200,643.18,1590.95,1412.76,14.62,21.61,2388.13,9066.99,47.84
20201,537.31,1269.57,1053.06,7.05,9.03,1915.45,8023.74,37.02
20202,555.99,1368.8,1136.32,5.48,8,2223.08,8360.17,42.04
20203,608.08,1485.6,1262.83,9.35,13.66,2324.1,8733.42,44.6
20204,549.66,1360.23,1136.51,3.91,5.72,2212.05,8333.96,42.26
20205,605.3,1504.16,1321.32,10.52,15.5,2319.08,8798.94,45.77
20206,537.26,1264.25,1053.34,7.05,9.03,1915.54,8022.56,36.99
20207,556.16,1367.13,1146.81,5.48,8,2223.19,8367.04,42.37
20208,555.82,1373.1,1129.7,5.48,8,2223.12,8363.05,42.42
20209,556.61,1370.58,1148.48,5.48,8,2223.16,8361.9,42.32
20210,555.86,1368.67,1134.52,5.48,8,2223.11,8364.97,42.36
20211,605.65,1505.35,1320.83,10.52,15.5,2319.11,8796.92,45.73
20212,537.47,1266.04,1059.57,7.05,9.03,1915.58,8029.64,36.75
20213,604.95,1507.02,1323.49,10.52,15.5,2319.05,8795.01,45.92
20214,556.28,1375.12,1140.52,5.48,8,2223.16,8373.86,42.28
20215,550.1,1348.69,1138.93,3.91,5.72,2212.11,8343.28,42.41
20216,556.67,1373.56,1139.08,5.48,8,2223.21,8374.89,42.33
20217,550.34,1362.08,1141.21,3.91,5.72,2212.13,8339.81,42.48
20218,605.82,1505.97,1322.05,10.52,15.5,2319.02,8795.3,45.72
20219,607.54,1485.73,1266.63,9.35,13.66,2324.16,8740.63,44.68
20220,605.03,1508.55,1321.69,10.52,15.5,2319.12,8797.96,46
20221,556.49,1376.57,1144.91,5.48,8,2223.16,8368.71,42.35
20222,607.83,1491.84,1260.73,9.35,13.66,2324.18,8737.67,44.72
20223,556.62,1368.9,1135.8,5.48,8,2223.24,8371.25,42.58
20224,643.38,1601.24,1415.2,14.62,21.61,2388.2,9075.08,48.13
20225,643.32,1599.79,1426.48,14.62,21.61,2388.21,9075.92,48.04
20226,605.55,1506.84,1322.14,10.52,15.5,2319.08,8806.62,45.82
20227,550.15,1359.13,1138.58,3.91,5.72,2212.17,8341.32,42.38
20228,550.59,1356.6,1143.38,3.91,5.72,2212.09,8337.72,42.74
20229,549.76,1363.98,1124.83,3.91,5.72,2212.21,8345.21,42.58
20230,556.81,1372.5,1147.67,5.48,8,2223.33,8372.89,42.43
20231,550.24,1359.86,1142.98,3.91,5.72,2212.18,8344.96,42.61
20232,643.26,1593.62,1426.19,14.62,21.61,2388.18,9080.24,48
20233,549.67,1360.97,1137.24,3.91,5.72,2212.22,8349.24,42.57
20234,643.22,1602.43,1424.5,14.62,21.61,2388.15,9086.5,48.01
20235,608.35,1492.97,1257.41,9.35,13.66,2324.22,8760.04,44.89
20236,550.01,1367.86,1146.54,3.91,5.72,2212.22,8351.96,42.51
20237,608.09,1496.48,1261.45,9.35,13.66,2324.22,8758.16,44.79
20238,537.06,1264.93,1059.63,7.05,9.03,1915.74,8035.71,37.12
20239,605.62,1508.38,1326.75,10.52,15.5,2319.12,8810.6,45.89
20240,550.09,1370.16,1131.26,3.91,5.72,2212.32,8362.11,42.41
20241,550.2,1357.96,1136.93,3.91,5.72,2212.32,8358.3,42.51
20242,536.61,1275.51,1063.45,7.05,9.03,1915.72,8034.71,37.19
20243,550.3,1366.44,1144,3.91,5.72,2212.32,8356.93,42.62
20244,550.58,1361.13,1144.54,3.91,5.72,2212.28,8360.61,42.49
20245,607.95,1491.57,1267.69,9.35,13.66,2324.28,8753.77,45.09
20246,608.19,1497.04,1267.15,9.35,13.66,2324.3,8765.83,44.9
20247,536.82,1267.82,1057.62,7.05,9.03,1915.76,8043.74,37.21
20248,550.41,1360.69,1140.27,3.91,5.72,2212.37,8353,42.47
20249,550.67,1369.86,1147.84,3.91,5.72,2212.37,8357.02,42.69
20250,537.55,1276.63,1065.55,7.05,9.03,1915.82,8039.41,37.07
20251,608.78,1494.84,1269.75,9.35,13.66,2324.27,8769.33,44.89
20252,556.74,1372.09,1147.76,5.48,8.01,2223.57,8386.86,42.5
20253,608.69,1499.14,1272.67,9.35,13.66,2324.35,8766.23,45.01
20254,550.37,1362.54,1141.19,3.91,5.72,2212.43,8373.67,42.52
20255,641.98,1586.89,1396.4,14.62,21.61,2388.02,9045.71,47.3
20256,606.89,1486.12,1248.82,9.35,13.65,2323.92,8717.82,44.42
20257,641.76,1581.83,1400.45,14.62,21.61,2388.07,9048.85,47.21
20258,549.8,1344.92,1124.14,3.91,5.71,2211.84,8313.51,41.91
20259,642.31,1585.08,1401.1,14.62,21.61,2388.03,9049.8,47.27
20260,536.73,1268.41,1046.53,7.05,9.02,1915.28,8002.61,36.65
20261,536.78,1257,1050.79,7.05,9.03,1915.3,8008.77,36.59
20262,604.41,1489.56,1315.44,10.52,15.49,2318.9,8781.22,45.31
20263,555.4,1359.12,1127.05,5.48,8,2222.88,8341.55,41.67
20264,549.47,1354.49,1123.47,3.91,5.71,2211.89,8321.47,42.04
20265,604.29,1494.87,1305.47,10.52,15.49,2318.85,8782.04,45.17
20266,642.33,1587.92,1399.24,14.62,21.61,2388.05,9055.98,47.29
20267,549.43,1357.03,1122.7,3.91,5.71,2211.8,8315.34,41.99
20268,607.18,1483.32,1240.28,9.35,13.65,2323.92,8720.35,44.19
20269,642.31,1582.46,1392.53,14.62,21.61,2388.08,9056.4,47.17
20270,549.27,1355.28,1117.19,3.91,5.72,2211.81,8315.77,42.07
20271,642.55,1583.38,1404.43,14.62,21.61,2388.08,9053.28,47.26
20272,549.2,1347.6,1117.03,3.91,5.71,2211.81,8316.17,42
20273,604.68,1493.49,1301.83,10.52,15.49,2318.89,8766.76,45.3
20274,549.47,1351.06,1119.48,3.91,5.71,2211.88,8316.96,41.87
20275,556.03,1358.46,1124.49,5.48,8,2222.88,8344.18,41.74
20276,549.62,1351.75,1122.59,3.91,5.71,2211.82,8313.89,41.85
20277,641.8,1589.36,1396.41,14.62,21.61,2388.05,9053.73,47.46
20278,554.95,1360.15,1125.05,5.48,8,2222.83,8342.98,41.76
20279,555.34,1363.93,1129.97,5.48,8,2222.93,8342.23,41.71
20280,607.05,1477.94,1244.08,9.35,13.65,2323.93,8722.27,44.31
20281,536.79,1259.75,1042.29,7.05,9.02,1915.25,8000.04,36.73
20282,604.5,1504.27,1305.14,10.52,15.49,2318.85,8774.91,45.35
20283,606.69,1480.84,1241.5,9.35,13.65,2323.92,8713.24,44.37
20284,604.77,1496.66,1305.66,10.52,15.49,2318.9,8771,45.42
20285,536.37,1262.95,1045.22,7.05,9.02,1915.29,7999.02,36.63
20286,604.34,1499.64,1301.42,10.52,15.49,2318.91,8771.74,45.21
20287,604.52,1504.58,1306.77,10.52,15.49,2318.85,8769.52,45.15
20288,536.28,1249.75,1047.55,7.05,9.02,1915.29,8008.08,36.6
20289,555.63,1361.35,1120.6,5.48,8,2222.91,8343.11,41.82
20290,536.64,1261.37,1047.34,7.05,9.02,1915.28,8006.99,36.52
20291,549.18,1344.62,1121.19,3.91,5.72,2211.83,8326.77,41.96
20292,607.48,1486.21,1247.05,9.35,13.65,2323.93,8715.88,44.34
20293,549.41,1342.46,1126.22,3.91,5.71,2211.74,8313.98,42.05
20294,606.98,1480.74,1243.03,9.35,13.66,2323.89,8726.72,44.19
20295,607.61,1484.98,1249.81,9.35,13.66,2323.91,8717.57,44.32
20296,536.54,1251.8,1044.26,7.05,9.02,1915.25,8013.89,36.54
20297,554.96,1363.77,1123.73,5.48,8,2222.87,8344.17,41.85
20298,604.82,1501.65,1298.58,10.52,15.49,2318.86,8773.46,45.33
20299,604.14,1497.17,1298.33,10.52,15.49,2318.92,8776.65,45.08
20300,536.4,1263.22,1046.86,7.05,9.02,1915.23,8009.68,36.53
20301,604.52,1497.06,1303.95,10.52,15.49,2318.88,8768.49,45.4
20302,555.69,1365.88,1126.31,5.48,8,2222.9,8351.56,41.72
20303,536.42,1258.51,1046.32,7.05,9.03,1915.24,8010.2,36.54
20304,550.01,1348.08,1125.56,3.91,5.72,2211.76,8314.89,42.09
20305,604.71,1502.6,1301.6,10.52,15.49,2318.84,8770.36,45.27
20306,549.38,1346.07,1125.59,3.91,5.71,2211.87,8317.58,41.86
20307,555.21,1365.53,1122.31,5.48,8,2222.82,8346.11,41.84
20308,549.66,1355.31,1126.42,3.91,5.72,2211.78,8322.44,41.92
20309,536.58,1260.48,1046.47,7.05,9.02,1915.24,8000.02,36.49
20310,642,1580.99,1407.46,14.62,21.61,2388.07,9046.33,47.35
20311,549.61,1351.67,1127.56,3.91,5.71,2211.83,8312.77,41.98
20312,642.87,1582.76,1405.92,14.62,21.61,2388.01,9045.54,47.41
20313,642.53,1590.77,1396.66,14.62,21.61,2388,9054.56,47.37
20314,604.36,1501.69,1309.32,10.52,15.49,2318.9,8776.07,45.25
20315,549.18,1350.96,1119.66,3.91,5.72,2211.82,8314.99,42.07
20316,642.12,1588.85,1398.69,14.62,21.61,2388.03,9049.94,47.41
20317,536.62,1257.12,1042.19,7.05,9.02,1915.28,8011.92,36.52
20318,607.52,1477.54,1252.5,9.35,13.66,2323.94,8717,44.24
20319,604.44,1501.8,1300.8,10.52,15.49,2318.9,8771.55,45.22
20320,607.34,1478.1,1249.06,9.35,13.66,2323.98,8721.03,44.2
20321,536.44,1263.91,1048.28,7.05,9.02,1915.26,8004.72,36.81
20322,607.43,1482.64,1245.8,9.35,13.65,2323.96,8719.49,44.18
20323,607.18,1484.13,1247.89,9.35,13.66,2323.9,8718.56,44.35
20324,555.42,1362.38,1129.47,5.48,8,2222.87,8343.91,41.87
20325,549.32,1358.09,1119.1,3.91,5.72,2211.85,8315.27,42
20326,642.25,1588.45,1405.2,14.62,21.61,2388.05,9046.69,47.22
20327,536.6,1256.96,1042.57,7.05,9.03,1915.31,8002.45,36.71
20328,536.42,1258.44,1047.63,7.05,9.03,1915.26,8009.71,36.55
20329,536.62,1258.53,1046.14,7.05,9.03,1915.21,8006.36,36.61
20330,642.56,1591.15,1407.16,14.62,21.61,2388.06,9046.8,47.42
20331,642.49,1585.68,1400.07,14.62,21.61,2388.11,9053.23,47.28
20332,604.38,1491.81,1306.67,10.52,15.49,2318.96,8777.83,45.13
20333,555.25,1361.38,1127.52,5.48,8,2222.88,8347.07,41.73
20334,536.72,1261.91,1048.05,7.05,9.02,1915.32,8003.22,36.77
20335,536.87,1264.94,1046.07,7.05,9.03,1915.23,8010.21,36.54
20336,604.72,1499.42,1306.22,10.52,15.49,2318.91,8767.21,45.4
20337,642.32,1587.68,1407.16,14.62,21.61,2388.1,9051.74,47.39
20338,604.61,1501.69,1307.74,10.52,15.49,2318.87,8768.28,45.41
20339,604.89,1500.6,1310.3,10.52,15.49,2318.95,8777.25,45.42
20340,549.66,1355.84,1127.79,3.91,5.71,2211.74,8319.13,41.87
20341,549.06,1352.67,1122.73,3.91,5.71,2211.76,8313.81,42.01
20342,607.48,1478.24,1241.96,9.35,13.66,2323.95,8709.03,44.37
20343,607.56,1481.81,1253.43,9.35,13.66,2323.86,8717.47,44.49
20344,607.25,1483.09,1253.39,9.35,13.65,2323.94,8710.7,44.45
20345,604.83,1496.25,1302.96,10.52,15.49,2318.89,8773.89,45.5
20346,556.03,1365.92,1133.17,5.48,8,2222.83,8344.91,41.88
20347,555.53,1369.7,1129.62,5.48,8,2222.86,8343.16,41.8
20348,642.8,1592.95,1406.48,14.62,21.61,2388.07,9053.62,47.44
20349,548.98,1360.73,1122.07,3.91,5.72,2211.75,8314.21,42.1
20350,604.65,1503.9,1312.12,10.52,15.49,2318.94,8770.02,45.29
20351,642.38,1583.6,1404.42,14.62,21.61,2388.08,9051.94,47.28
20352,604.49,1497.97,1304.66,10.52,15.49,2318.97,8774.16,45.49
20353,642.38,1583.93,1411.17,14.62,21.61,2388.09,9052.55,47.34
20354,604.67,1503.29,1310.07,10.52,15.49,2318.94,8774.93,45.42
20355,555.79,1362.05,1128.66,5.48,8,2222.86,8342.22,41.9
20356,607.4,1482.52,1247.47,9.35,13.65,2323.93,8708.65,44.29
20357,549.8,1353.93,1125.04,3.91,5.71,2211.72,8314.73,41.97
20358,535.94,1253.38,1043.37,7.05,9.03,1915.26,8005.87,36.66
20359,549.96,1349.48,1132.19,3.91,5.72,2211.78,8310.88,42.26
20360,549.35,1354.59,1119.97,3.91,5.72,2211.79,8310.65,42.01
20361,642.5,1596.11,1405.75,14.62,21.61,2388.12,9042.91,47.42
20362,537.14,1265.73,1045.29,7.05,9.03,1915.2,8005.19,36.65
20363,607.5,1482.9,1253.1,9.35,13.66,2323.9,8717.21,44.45
